"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EhungInt","EhungINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"503",79786360,"79786360-2012-08-30",30,0,"2012-08-30","HA1",2012,"F","Adult",0,0,0,0,1,1,5,0.166666666666667,6,0.83975065475182,0.198275484736196,0,6,0,6,0.8,1,8,0.111111111111111,11.25,0.83975065475182,0.136451102727857,1,8,0.111111111111111,11.25,0.666666666666667,2,11,0.153846153846154,19.5,1.94117786434974,0.377748752765292,1,12,0.0769230769230769,19.5,0.692307692307692,2,14,0.125,23.1111111111111,1.94117786434974,0.316950431929492,1,15,0.0625,23.1111111111111,0.619047619047619,2,15,0.117647058823529,27.4615384615385,1.94117786434974,0.30084298053213,1,16,0.0588235294117647,27.4615384615385,0.6,2,17,0.105263157894737,31.6666666666667,1.94117786434974,0.27311406178402,1,18,0.0526315789473684,31.6666666666667,0.620689655172414,2,20,0.0909090909090909,35.4444444444444,1.94117786434974,0.239981083470226,1,21,0.0454545454545455,35.4444444444444,0.594594594594595,2,24,0.0769230769230769,43.7272727272727,1.94117786434974,0.206606089394986,1,25,0.0384615384615385,43.7272727272727,0.577777777777778,2,25,0.0740740740740741,46.7307692307692,1.94117786434974,0.199668747145655,1,26,0.037037037037037,46.7307692307692,0.571428571428571,5,34,0.128205128205128,68.25,4.94917017042372,1.52414735527272,3,36,0.0769230769230769,68.25
"505",79786360,"79786360-2012-10-09",20,10,"2012-10-09","HA1",2012,"F","Adult",0,0,0,0,1,0,3,0,3,0,0,0,3,0,3,1,1,9,0.1,10,2.31163492851396,0.646627164925052,0,10,0,10,1,1,13,0.0714285714285714,14,2.31163492851396,0.500381664604907,1,13,0.0714285714285714,14,0.923076923076923,1,22,0.0434782608695652,24.9166666666667,2.31163492851396,0.333078568205776,1,22,0.0434782608695652,24.9166666666667,0.857142857142857,2,23,0.08,29.1666666666667,3.55794209666646,0.860201265223112,1,24,0.04,29.1666666666667,0.8,2,25,0.0740740740740741,33.75,3.55794209666646,0.81652620172045,1,26,0.037037037037037,33.75,0.758620689655172,4,32,0.111111111111111,47.4545454545455,3.91605526895608,0.861506206389368,2,34,0.0555555555555556,47.4545454545455,0.702702702702703,5,34,0.128205128205128,55.5,4.47394493448364,1.17035254095253,3,36,0.0769230769230769,55.5,0.644444444444444,5,38,0.116279069767442,66.7241379310345,4.47394493448364,1.10403955146759,4,39,0.0930232558139535,66.7241379310345,0.63265306122449,8,43,0.156862745098039,80.6129032258064,5.12133234452437,1.45064199350881,4,47,0.0784313725490196,80.6129032258064
"510",49811771,"49811771-2012-08-30",30,20,"2012-08-30","HA1",2012,"F","Adult",31.9148936170213,1,0,0,1,0,7,0,7,0,0,0,7,0,7,1,0,11,0,11,0,0,1,10,0.0909090909090909,11,1,0,12,0,12,0,0,1,11,0.0833333333333333,12,1,1,18,0.0526315789473684,19,0.83975065475182,0.0669594111319499,1,18,0.0526315789473684,19,1,2,25,0.0740740740740741,27,1.94117786434974,0.199668747145655,3,24,0.111111111111111,27,1,4,26,0.133333333333333,30,3.71498232439138,0.848124109739048,3,27,0.1,30,0.96551724137931,4,33,0.108108108108108,38.3214285714286,3.71498232439138,0.733638673187755,3,34,0.0810810810810811,38.3214285714286,0.918918918918919,4,36,0.1,43.5294117647059,3.71498232439138,0.693870186069597,4,36,0.1,43.5294117647059,0.888888888888889,4,36,0.1,45,3.71498232439138,0.693870186069597,4,36,0.1,45,0.857142857142857,8,41,0.163265306122449,57.1666666666667,5.32403359912932,1.64239868654564,5,44,0.102040816326531,57.1666666666667
"512",49811771,"49811771-2012-09-27",10,60,"2012-09-27","HA1",2012,"F","Adult",0,0,0,0,1,0,7,0,7,0,0,4,3,0.571428571428571,7,1,0,15,0,15,0,0,8,7,0.533333333333333,15,1,0,22,0,22,0,0,11,11,0.5,22,0.923076923076923,0,26,0,28.1666666666667,0,0,11,15,0.423076923076923,28.1666666666667,0.857142857142857,0,29,0,33.8333333333333,0,0,11,18,0.379310344827586,33.8333333333333,0.8,1,34,0.0285714285714286,43.75,2.79634280824789,0.364337816684302,13,22,0.371428571428571,43.75,0.793103448275862,1,41,0.0238095238095238,52.9565217391304,2.79634280824789,0.312106624458856,15,27,0.357142857142857,52.9565217391304,0.783783783783784,1,47,0.0208333333333333,61.2413793103448,2.79634280824789,0.278020161540044,16,32,0.333333333333333,61.2413793103448,0.733333333333333,2,50,0.0384615384615385,70.9090909090909,3.23771816674866,0.385727029562451,17,35,0.326923076923077,70.9090909090909,0.73469387755102,6,82,0.0681818181818182,119.777777777778,4.30089024100433,0.602609553307692,26,62,0.295454545454545,119.777777777778
"516",49829569,"49829569-2012-06-19",40,20,"2012-06-19","HA1",2012,"F","Adult",0,0,1,278.947368421053,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,2,0,2,0,0,0,2,0,2,1,1,2,0.333333333333333,3,4.97673374242057,3.89182029811063,0,3,0,3,1,1,2,0.333333333333333,3,4.97673374242057,3.89182029811063,0,3,0,3,0.96551724137931,3,3,0.5,6.21428571428571,5.20605808357697,3.44134574867294,1,5,0.166666666666667,6.21428571428571,0.918918918918919,3,4,0.428571428571429,7.61764705882353,5.20605808357697,3.29251780514154,1,6,0.142857142857143,7.61764705882353,0.888888888888889,4,4,0.5,9,5.29947110189378,3.25439199346407,1,7,0.125,9,0.877551020408163,7,8,0.466666666666667,17.093023255814,5.42807604679947,2.77969143374369,2,13,0.133333333333333,17.093023255814
"541",66815612,"66815612-2012-08-15",100,90,"2012-08-15","HA1",2012,"F","Adult",0,0,0,0,1,0,3,0,3,0,0,1,2,0.333333333333333,3,0.8,0,3,0,3.75,0,0,1,2,0.333333333333333,3.75,0.666666666666667,0,6,0,9,0,0,1,5,0.166666666666667,9,0.615384615384615,2,8,0.2,16.25,2.30889426218731,0.645179462898772,2,8,0.2,16.25,0.523809523809524,2,8,0.2,19.0909090909091,2.30889426218731,0.645179462898772,2,8,0.2,19.0909090909091,0.48,3,9,0.25,25,3.19249100372337,1.08036360707971,2,10,0.166666666666667,25,0.482758620689655,3,10,0.230769230769231,26.9285714285714,3.19249100372337,1.02821748506953,2,11,0.153846153846154,26.9285714285714,0.459459459459459,3,10,0.230769230769231,28.2941176470588,3.19249100372337,1.02821748506953,2,11,0.153846153846154,28.2941176470588,0.422222222222222,5,10,0.333333333333333,35.5263157894737,4.0079948414466,1.52658374601958,2,13,0.133333333333333,35.5263157894737,0.428571428571429,6,16,0.272727272727273,51.3333333333333,4.16087036092332,1.35310547343895,4,18,0.181818181818182,51.3333333333333
"545",79797793,"79797793-2012-09-13",0,20,"2012-09-13","HA1",2012,"F","Adult",0,0,0,0,1,0,3,0,3,0,0,0,3,0,3,0.8,0,5,0,6.25,0,0,0,5,0,6.25,0.666666666666667,0,8,0,12,0,0,0,8,0,12,0.692307692307692,0,19,0,27.4444444444444,0,0,3,16,0.157894736842105,27.4444444444444,0.619047619047619,0,21,0,33.9230769230769,0,0,3,18,0.142857142857143,33.9230769230769,0.6,0,24,0,40,0,0,4,20,0.166666666666667,40,0.586206896551724,0,29,0,49.4705882352941,0,0,4,25,0.137931034482759,49.4705882352941,0.540540540540541,0,36,0,66.6,0,0,5,31,0.138888888888889,66.6,0.511111111111111,0,38,0,74.3478260869565,0,0,5,33,0.131578947368421,74.3478260869565,0.510204081632653,5,45,0.1,98,3.93116042206534,0.692807978415136,8,42,0.16,98
"575",66855330,"66855330-2012-06-06",10,50,"2012-06-06","HA1",2012,"M","Adult",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.923076923076923,0,0,0,0,0,0,0,0,0,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.793103448275862,0,0,0,0,0,0,0,0,0,0,0.783783783783784,0,0,0,0,0,0,0,0,0,0,0.733333333333333,0,0,0,0,0,0,0,0,0,0,0.73469387755102,0,0,0,0,0,0,0,0,0,0
"588",66859820,"66859820-2012-08-30",40,60,"2012-08-30","HA1",2012,"M","Adult",0,0,1,15.3846153846154,1,0,2,0,2,0,0,0,2,0,2,1,2,3,0.4,5,3.55794209666646,2.05645202345514,1,4,0.2,5,1,2,3,0.4,5,3.55794209666646,2.05645202345514,1,4,0.2,5,1,2,12,0.142857142857143,14,3.55794209666646,1.23403582944467,3,11,0.214285714285714,14,1,2,14,0.125,16,3.55794209666646,1.14125081411476,3,13,0.1875,16,1,3,17,0.15,20,3.65167551468211,1.0567339195921,4,16,0.2,20,1,6,22,0.214285714285714,28,5.13937961710276,1.95409033473417,5,23,0.178571428571429,28,1,7,25,0.21875,32,5.2457539405895,1.93133492770303,6,26,0.1875,32,1,7,28,0.2,35,5.2457539405895,1.85522075050238,7,28,0.2,35,1,12,57,0.173913043478261,69,5.58042441968806,1.5745887793266,11,58,0.159420289855072,69
"596",66866525,"66866525-2012-06-08",80,90,"2012-06-08","HA1",2012,"M","Adult",9200,1,1,666.666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0.923076923076923,1,1,0.5,2.16666666666667,3.78093759853188,3.110335656293,0,2,0,2.16666666666667,0.857142857142857,1,1,0.5,2.33333333333333,3.78093759853188,3.110335656293,0,2,0,2.33333333333333,0.8,1,1,0.5,2.5,3.78093759853188,3.110335656293,0,2,0,2.5,0.758620689655172,1,1,0.5,2.63636363636364,3.78093759853188,3.110335656293,0,2,0,2.63636363636364,0.702702702702703,1,2,0.333333333333333,4.26923076923077,3.78093759853188,2.72691868540659,0,3,0,4.26923076923077,0.644444444444444,1,2,0.333333333333333,4.6551724137931,3.78093759853188,2.72691868540659,0,3,0,4.6551724137931,0.63265306122449,2,2,0.5,6.32258064516129,3.84976759030514,2.52537143766041,0,4,0,6.32258064516129
"627",66879360,"66879360-2012-09-25",30,100,"2012-09-25","HA1",2012,"F","NotAdult",4,1,0,0,1,1,12,0.0769230769230769,13,1.79175946922805,0.325422400434628,3,10,0.230769230769231,13,0.8,1,13,0.0714285714285714,17.5,1.79175946922805,0.305381649551182,3,11,0.214285714285714,17.5,0.666666666666667,2,15,0.117647058823529,25.5,2.13523290130825,0.363785572534179,3,14,0.176470588235294,25.5,0.692307692307692,2,17,0.105263157894737,27.4444444444444,2.13523290130825,0.331158005490142,3,16,0.157894736842105,27.4444444444444,0.619047619047619,3,21,0.125,38.7692307692308,2.39999479068065,0.348986432533372,5,19,0.208333333333333,38.7692307692308,0.6,3,29,0.09375,53.3333333333333,2.39999479068065,0.272484015410982,5,27,0.15625,53.3333333333333,0.620689655172414,3,33,0.0833333333333333,58,2.39999479068065,0.245624917812516,7,29,0.194444444444444,58,0.594594594594595,3,39,0.0714285714285714,70.6363636363636,2.39999479068065,0.214018596832243,9,33,0.214285714285714,70.6363636363636,0.577777777777778,3,39,0.0714285714285714,72.6923076923077,2.39999479068065,0.214018596832243,9,33,0.214285714285714,72.6923076923077,0.571428571428571,4,49,0.0754716981132075,92.75,3.27365693475175,0.391630661261897,13,40,0.245283018867925,92.75
"651",66893321,"66893321-2012-09-27",60,70,"2012-09-27","HA1",2012,"M","Adult",0,0,0,0,1,0,3,0,3,0,0,0,3,0,3,1,2,5,0.285714285714286,7,1.86603995928094,0.576826286156216,0,7,0,7,1,2,7,0.222222222222222,9,1.86603995928094,0.474345114175997,0,9,0,9,1,4,16,0.2,20,3.35039292707199,0.865290770039821,3,17,0.15,20,1,4,20,0.166666666666667,24,3.35039292707199,0.763798529845757,4,20,0.166666666666667,24,1,5,25,0.166666666666667,30,3.45756957995601,0.705400826903198,4,26,0.133333333333333,30,1,6,32,0.157894736842105,38,3.53218933303148,0.627889217318627,5,33,0.131578947368421,38,1,8,41,0.163265306122449,49,3.73047134862699,0.604636626767745,7,42,0.142857142857143,49,1,8,43,0.156862745098039,51,3.73047134862699,0.586683204298937,8,43,0.156862745098039,51,0.979591836734694,12,79,0.131868131868132,92.8958333333333,4.50189330396198,0.683139703880259,17,74,0.186813186813187,92.8958333333333
"681",67078537,"67078537-2012-12-05",50,40,"2012-12-05","HA1",2012,"M","Adult",0,0,1,136.363636363636,1,1,3,0.25,4,3.80109144472086,2.47968470580685,1,3,0.25,4,1,1,3,0.25,4,3.80109144472086,2.47968470580685,1,3,0.25,4,1,1,4,0.2,5,3.80109144472086,2.27726728500976,1,4,0.2,5,1,1,10,0.0909090909090909,11,3.80109144472086,1.60488209589824,2,9,0.181818181818182,11,1,1,14,0.0666666666666667,15,3.80109144472086,1.36524095192206,3,12,0.2,15,1,1,16,0.0588235294117647,17,3.80109144472086,1.27355373816444,3,14,0.176470588235294,17,1,3,24,0.111111111111111,27,3.8948847173088,1.02365439784868,7,20,0.259259259259259,27,1,4,31,0.114285714285714,35,4.6782101528924,1.39749817152246,7,28,0.2,35,1,4,34,0.105263157894737,38,4.6782101528924,1.3362285204388,7,31,0.184210526315789,38,1,20,58,0.256410256410256,78,6.76218501041915,2.49079647017913,14,64,0.179487179487179,78
"682",67078537,"67078537-2012-12-18",10,20,"2012-12-18","HA1",2012,"M","Adult",0,0,1,403.225806451613,1,6,3,0.666666666666667,9,4.85365484222884,2.71695939630315,2,7,0.222222222222222,9,1,9,4,0.692307692307692,13,5.95374612286521,3.41947451786799,4,9,0.307692307692308,13,1,10,5,0.666666666666667,15,6.04395561314441,3.36857606447532,4,11,0.266666666666667,15,0.923076923076923,12,8,0.6,21.6666666666667,6.7035650466556,3.73086947658876,5,15,0.25,21.6666666666667,0.857142857142857,13,8,0.619047619047619,24.5,6.86298419450482,3.8391617937419,5,16,0.238095238095238,24.5,0.8,13,10,0.565217391304348,28.75,6.86298419450482,3.75023664594615,6,17,0.260869565217391,28.75,0.758620689655172,16,12,0.571428571428571,36.9090909090909,6.87368035641811,3.56902863519306,7,21,0.25,36.9090909090909,0.702702702702703,16,13,0.551724137931034,41.2692307692308,6.87368035641811,3.53494335260564,8,21,0.275862068965517,41.2692307692308,0.644444444444444,17,13,0.566666666666667,46.551724137931,6.90501986124009,3.53248713044731,9,21,0.3,46.551724137931,0.63265306122449,20,20,0.5,63.2258064516129,7.07567064810603,3.41923088118524,10,30,0.25,63.2258064516129
"698",67088327,"67088327-2012-11-08",100,100,"2012-11-08","HA1",2012,"F","Adult",0,0,0,0,1,2,7,0.222222222222222,9,4.17972417382382,2.0979882892806,0,9,0,9,0.6,2,8,0.2,16.6666666666667,4.17972417382382,2.00616934057351,0,10,0,16.6666666666667,0.444444444444444,2,13,0.133333333333333,33.75,4.17972417382382,1.66579084898523,0,15,0,33.75,0.461538461538462,3,15,0.166666666666667,39,4.21110721702681,1.54556476301702,1,17,0.0555555555555556,39,0.380952380952381,3,16,0.157894736842105,49.875,4.21110721702681,1.50327191948746,1,18,0.0526315789473684,49.875,0.36,3,21,0.125,66.6666666666667,4.21110721702681,1.32653506151312,2,22,0.0833333333333333,66.6666666666667,0.379310344827586,3,27,0.1,79.0909090909091,4.21110721702681,1.16763199822755,4,26,0.133333333333333,79.0909090909091,0.351351351351351,3,32,0.0857142857142857,99.6153846153846,4.21110721702681,1.06403227457643,5,30,0.142857142857143,99.6153846153846,0.333333333333333,3,35,0.0789473684210526,114,4.21110721702681,1.01094193307144,5,33,0.131578947368421,114,0.346938775510204,4,48,0.0769230769230769,149.882352941176,4.25040573194353,0.845652514055173,5,47,0.0961538461538462,149.882352941176
"726",67125021,"67125021-2012-08-28",50,40,"2012-08-28","HA1",2012,"M","Adult",33.3333333333333,1,0,0,1,0,3,0,3,0,0,1,2,0.333333333333333,3,1,0,6,0,6,0,0,1,5,0.166666666666667,6,1,0,7,0,7,0,0,1,6,0.142857142857143,7,1,3,8,0.272727272727273,11,3.78831335110212,1.59445012146861,1,10,0.0909090909090909,11,1,3,10,0.230769230769231,13,3.78831335110212,1.46364382719778,1,12,0.0769230769230769,13,1,3,10,0.230769230769231,13,3.78831335110212,1.46364382719778,1,12,0.0769230769230769,13,1,4,13,0.235294117647059,17,3.85097621658967,1.31053962037665,2,15,0.117647058823529,17,1,5,18,0.217391304347826,23,4.99069759274292,1.99463501111604,3,20,0.130434782608696,23,1,5,18,0.217391304347826,23,4.99069759274292,1.99463501111604,3,20,0.130434782608696,23,1,8,38,0.173913043478261,46,5.61118108399738,1.93487757200741,5,41,0.108695652173913,46
"727",67125021,"67125021-2012-08-30",50,30,"2012-08-30","HA1",2012,"M","Adult",0,0,1,3.2258064516129,1,0,7,0,7,0,0,2,5,0.285714285714286,7,1,0,7,0,7,0,0,2,5,0.285714285714286,7,1,0,9,0,9,0,0,3,6,0.333333333333333,9,1,0,13,0,13,0,0,3,10,0.230769230769231,13,1,4,16,0.2,20,4.97107512939642,2.09913275457002,3,17,0.15,20,1,5,16,0.238095238095238,21,4.99069759274292,2.0737046471177,3,18,0.142857142857143,21,1,6,20,0.230769230769231,26,4.99960636855406,1.89724353790277,3,23,0.115384615384615,26,1,6,31,0.162162162162162,37,4.99960636855406,1.60594398069033,5,32,0.135135135135135,37,1,6,35,0.146341463414634,41,4.99960636855406,1.52475508884462,5,36,0.121951219512195,41,0.979591836734694,8,51,0.135593220338983,60.2291666666667,5.05276324614127,1.29055870132854,7,52,0.11864406779661,60.2291666666667
"728",67125021,"67125021-2012-09-11",50,20,"2012-09-11","HA1",2012,"M","Adult",0,0,1,11.1111111111111,1,1,2,0.333333333333333,3,1.441210118716,0.730090695751629,0,3,0,3,1,1,3,0.25,4,1.441210118716,0.591364486250003,0,4,0,4,1,1,9,0.1,10,1.441210118716,0.279584862219161,3,7,0.3,10,1,2,12,0.142857142857143,14,1.71228253243241,0.280959306930883,3,11,0.214285714285714,14,1,2,15,0.117647058823529,17,1.71228253243241,0.236772416166826,3,14,0.176470588235294,17,1,2,18,0.1,20,1.71228253243241,0.204637197244869,4,16,0.2,20,0.96551724137931,3,23,0.115384615384615,26.9285714285714,2.12808154962876,0.250421600243417,5,21,0.192307692307692,26.9285714285714,0.918918918918919,6,26,0.1875,34.8235294117647,3.80643241604648,0.864861216016106,5,27,0.15625,34.8235294117647,0.888888888888889,6,26,0.1875,36,3.80643241604648,0.864861216016106,5,27,0.15625,36,0.877551020408163,9,42,0.176470588235294,58.1162790697674,4.20646668404244,0.831364604512307,9,42,0.176470588235294,58.1162790697674
"732",67125021,"67125021-2012-10-09",10,30,"2012-10-09","HA1",2012,"M","Adult",56160,1,0,0,1,1,6,0.142857142857143,7,2.31163492851396,0.832344310720145,1,6,0.142857142857143,7,1,1,14,0.0666666666666667,15,2.31163492851396,0.473784352085642,1,14,0.0666666666666667,15,1,1,17,0.0555555555555556,18,2.31163492851396,0.408826455810869,1,17,0.0555555555555556,18,0.923076923076923,2,28,0.0666666666666667,32.5,3.23771816674866,0.596554126942731,3,27,0.1,32.5,0.857142857142857,2,29,0.0645161290322581,36.1666666666667,3.23771816674866,0.58195471855695,3,28,0.0967741935483871,36.1666666666667,0.8,3,31,0.0882352941176471,42.5,3.92148855494283,0.89819294421897,3,31,0.0882352941176471,42.5,0.793103448275862,3,36,0.0769230769230769,49.1739130434783,3.92148855494283,0.819164308035986,4,35,0.102564102564103,49.1739130434783,0.783783783783784,3,41,0.0681818181818182,56.1379310344828,3.92148855494283,0.753509997793305,5,39,0.113636363636364,56.1379310344828,0.733333333333333,4,44,0.0833333333333333,65.4545454545455,4.47705864483267,1.03389245091237,8,40,0.166666666666667,65.4545454545455,0.714285714285714,7,57,0.109375,89.6,4.65840368265741,0.967860291654461,12,52,0.1875,89.6
"735",67125021,"67125021-2012-10-23",30,40,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,0,6,0,6,0,0,1,5,0.166666666666667,6,1,1,10,0.0909090909090909,11,3.25809653802148,1.18562366565774,2,9,0.181818181818182,11,1,1,14,0.0666666666666667,15,3.25809653802148,0.980829253011726,3,12,0.2,15,1,1,20,0.0476190476190476,21,3.25809653802148,0.784118958765672,4,17,0.19047619047619,21,1,4,23,0.148148148148148,27,3.72501516044311,0.915873777877384,4,23,0.148148148148148,27,1,5,29,0.147058823529412,34,4.63902743044073,1.38955149543658,6,28,0.176470588235294,34,1,7,34,0.170731707317073,41,4.9200548356822,1.46263487340947,6,35,0.146341463414634,41,1,9,48,0.157894736842105,57,4.9751689596066,1.25912506291891,9,48,0.157894736842105,57,1,10,51,0.163934426229508,61,5.01557927361489,1.2397675729002,9,52,0.147540983606557,61,0.979591836734694,14,84,0.142857142857143,100.041666666667,5.16376731663646,1.02017932055627,11,87,0.112244897959184,100.041666666667
"738",67125021,"67125021-2012-11-07",20,50,"2012-11-07","HA1",2012,"M","Adult",0,0,0,0,1,1,4,0.2,5,3.97542451677864,2.43838663415311,2,3,0.4,5,1,1,10,0.0909090909090909,11,3.97542451677864,1.74955911473768,3,8,0.272727272727273,11,1,2,15,0.117647058823529,17,4.08016247370004,1.48634037084134,4,13,0.235294117647059,17,1,6,25,0.193548387096774,31,4.73986049026562,1.53872631668948,8,23,0.258064516129032,31,1,7,31,0.184210526315789,38,4.76452485269173,1.40115303387185,10,28,0.263157894736842,38,1,7,34,0.170731707317073,41,4.76452485269173,1.34442622103964,10,31,0.24390243902439,41,0.96551724137931,7,44,0.137254901960784,52.8214285714286,4.76452485269173,1.18781580942385,11,40,0.215686274509804,52.8214285714286,0.918918918918919,7,52,0.11864406779661,64.2058823529412,4.76452485269173,1.08882089871673,11,48,0.186440677966102,64.2058823529412,0.888888888888889,9,54,0.142857142857143,70.875,4.82290642213239,1.08436261699113,12,51,0.19047619047619,70.875,0.877551020408163,14,83,0.144329896907216,110.53488372093,5.10682687671478,0.99036672780983,17,80,0.175257731958763,110.53488372093
"739",67125021,"67125021-2012-11-20",20,50,"2012-11-20","HA1",2012,"M","Adult",0,0,0,0,1,1,5,0.166666666666667,6,3.97542451677864,2.27337471489425,2,4,0.333333333333333,6,1,2,7,0.222222222222222,9,4.78698656469603,2.65433208960557,3,6,0.333333333333333,9,1,3,11,0.214285714285714,14,4.83486619801125,2.29413338399867,4,10,0.285714285714286,14,1,7,20,0.259259259259259,27,5.22478786409768,2.05990823838205,6,21,0.222222222222222,27,1,9,22,0.290322580645161,31,5.28326577285913,1.99101665767456,7,24,0.225806451612903,31,1,9,27,0.25,36,5.28326577285913,1.86327111747342,7,29,0.194444444444444,36,0.96551724137931,9,36,0.2,46.6071428571429,5.28326577285913,1.67818516057134,8,37,0.177777777777778,46.6071428571429,0.918918918918919,9,42,0.176470588235294,55.5,5.28326577285913,1.57761218879685,8,43,0.156862745098039,55.5,0.888888888888889,11,43,0.203703703703704,60.75,5.31842755370316,1.56033617919037,9,45,0.166666666666667,60.75,0.877551020408163,14,64,0.179487179487179,88.8837209302326,5.41163630536009,1.35039418486278,13,65,0.166666666666667,88.8837209302326
"740",67125021,"67125021-2012-12-04",20,20,"2012-12-04","HA1",2012,"M","Adult",0,0,0,0,1,1,2,0.333333333333333,3,2.54668400948424,1.59362730640746,0,3,0,3,1,4,6,0.4,10,4.65240747176484,2.4321831603818,2,8,0.2,10,1,4,8,0.333333333333333,12,4.65240747176484,2.26727802217174,3,9,0.25,12,1,8,13,0.380952380952381,21,5.36575380192151,2.41059545903657,5,16,0.238095238095238,21,1,8,15,0.347826086956522,23,5.36575380192151,2.32813609286378,5,18,0.217391304347826,23,1,9,18,0.333333333333333,27,5.37564922435891,2.19343184361146,5,22,0.185185185185185,27,0.931034482758621,9,22,0.290322580645161,33.2962962962963,5.37564922435891,2.07166993393753,6,25,0.193548387096774,33.2962962962963,0.837837837837838,9,24,0.272727272727273,39.3870967741936,5.37564922435891,2.01724416178627,6,27,0.181818181818182,39.3870967741936,0.777777777777778,9,24,0.272727272727273,42.4285714285714,5.37564922435891,2.01724416178627,6,27,0.181818181818182,42.4285714285714,0.755102040816326,10,31,0.24390243902439,54.2972972972973,5.64455171942569,2.06329597976823,8,33,0.195121951219512,54.2972972972973
